id_projeto,id_receita,ds_tipo_arrecadacao,ds_receita,vl_unitario,nr_quantidade,vl_receita,fl_fonte_recurso,tp_recurso,nm_instituicao,fl_orgao_publico
15119,3918,,"Desembolso da Empresa - 2",10000.00,1.00,10000.00,T,E,"Paolo Christian Hargreaves Noguera Tecnologia Da Informação Ltda",N
15119,3919,,"Desembolso da empresa 3",10000.00,1.00,10000.00,T,E,"Gabriela Brands",N
15119,3920,,"Desembolso do SEBRAE",300000.00,1.00,300000.00,T,E,"Serviço de Apoio às Micro e Pequenas Empresas do Estado do Rio Grande do Sul",S
15120,3921,,"Contrapartida iTec",167846.15,1.00,167846.15,C,,,
15120,3922,,"Desembolso da EMBRAPII",419615.39,1.00,419615.39,T,E,"Empresa Brasileira de Pesquisa e Inovação Industrial",S
15120,3923,,"Desembolso da empresa",101769.23,1.00,101769.23,T,E,Medhy,N
15120,3924,,"Desembolso do SEBRAE",150000.00,1.00,150000.00,T,E,"Serviço de Apoio às Micro e Pequenas Empresas do Estado do Rio Grande do Sul",S
15121,3925,,"Contrapartida unidade iTEC/FURG/EMBRAPII",30153.85,1.00,30153.85,C,,,
15121,3926,,EMBRAPII,75384.62,1.00,75384.62,T,E,"Empresa Brasileira de Pesquisa e Inovação Industrial",N
15121,3927,,"Raiaviva Indústria e Comércio de Equipamentos Esportivos Ltda",13569.23,1.00,13569.23,T,E,"Raiaviva Indústria e Comércio de Equipamentos Esportivos Ltda",N
15121,3928,,sebrae,31661.54,1.00,31661.54,T,E,"Serviço de Apoio às Micro e Pequenas Empresas do Estado do Rio Grande do Sul",N
15123,3929,,"Recurso Petrobras",1989606.76,1.00,1989606.76,T,E,"Petróleo Brasileiro S/A.",S
15326,4001,,"Recurso a ser repassado pela empresa Bunge Brasil para a FAURG, a fim da execução do projeto",203200.00,1.00,203200.00,T,E,"BUNGE Brasil",N
15419,4049,,"FURG-EDITAL PROEXC Nº 02/2022-PROEXTENSÃO EDITAL DE FOMENTO ÀS AÇÕES DE EXTENSÃO UNIVERSITÁRIA DA FURG",4000.00,1.00,4000.00,I,,,
15465,4055,,"recursos para execução do projeto de automonitoramento dos bagres marinhos - nov2019/out2020",150000.00,1.00,150000.00,I,,,
15465,4056,,"recursos para execução do projeto de automonitoramento dos bagres marinhos - nov2020/out2021",150000.00,1.00,150000.00,I,,,
15468,4058,,"Recursos oriundos do edital H2020 - Blue GrowthTopic: BG-08-2018-2019: All Atlantic Ocean Research Alliance FlagshipSub-Topic: 2018-2019- Assessing the status of Atlantic marine ecosystemsRecursos alocados no total de EUR 260.160,00 e convertidos em Real usando a taxa de cambio de R$ 4,43 em 2/5/2019.Valor total do projeto, incluindo os ressarcimenos: EUR 325.200.00 = R$ 1.440.636,00",1440636.00,1.00,1440636.00,T,E,"European Comission",N
15471,4076,,"Valores despendidos pelo SEBRAE para o projeto Educação Empreendedora 2021 FURG",17000.00,1.00,17000.00,T,E,"Serviço de Apoio às Micro e Pequenas Empresas do Estado do Rio Grande do Sul",N
15127,3935,,"Fomento referente ao Programa Capacitação 4.0 - Embrapii.",1057920.00,1.00,1057920.00,T,E,"Empresa Brasileira de Pesquisa e Inovação Industrial",S
15158,3944,,"Financiamento obtido para realizar gastos do projeto",22000.00,1.00,22000.00,T,E,"Fundação de Amparo a Pesquisa do Estado do Rio Grande do Sul",S
15159,3945,,"1. Licença do SmartPLS 2. Aquisição de equipamentos de informática3. Passagens4. Tradução e revisão de artigos5. Inscrição com eventos6. Participação em eventos7. Aquisição de livros",27700.00,1.00,27700.00,T,E,"Fundação de Amparo a Pesquisa do Estado do Rio Grande do Sul",S
15169,3946,,"recursos destinados a Diárias, Passagens, Serviços P.F e equipamentos permanentes.",18520.00,1.00,18520.00,T,E,"Fundação de Amparo a Pesquisa do Estado do Rio Grande do Sul",S
15177,3947,"Prestação de Serviço","análise de AAS",1.60,76033.00,121652.80,A,,,
15177,3948,"Prestação de Serviço","análise de BET",43.93,2112.00,92780.16,A,,,
15177,3949,"Prestação de Serviço","análise de CG-MS/MS",55.50,4100.00,227550.00,A,,,
15177,3950,"Prestação de Serviço","análise de ICP-MS",2.43,76806.00,186638.58,A,,,
15177,3951,"Prestação de Serviço","análise de IRMS",42.24,13992.00,591022.08,A,,,
15177,3952,"Prestação de Serviço","análise de RMN",93.82,3040.00,285212.80,A,,,
15177,3953,"Prestação de Serviço","análise de TGA/DSC",68.61,1056.00,72452.16,A,,,
15177,3954,Inscrição,"Cursos do CIA",25.00,200.00,5000.00,A,,,
15357,4004,,"Valor de R$ 3.966,80 proveniente do EDITAL PROEXC Nº 02/2022",3966.80,1.00,3966.80,I,,,
15467,4057,,"Proposição de descentralização de créditosProcesso nº 50300.022870/2020-85",173215.00,1.00,173215.00,T,E,"Agência Nacional de Transportes Aquaviários",S
15469,4059,"Prestação de Serviço","Arrendamento de equipamentos do OpenLab",300.00,30.00,9000.00,A,,,
15469,4060,"Prestação de Serviço","Cotas de patrocínio de evento",200.00,50.00,10000.00,A,,,
15469,4061,Inscrição,"Eventos de estímulo ao Empreendedorismo Inovador",100.00,100.00,10000.00,A,,,
15469,4062,Inscrição,"Inscrição provenientes de eventos ofertados",50.00,200.00,10000.00,A,,,
15469,4063,"Prestação de Serviço","Prestação de consultoria",1000.00,30.00,30000.00,A,,,
15469,4064,"Prestação de Serviço","Prestação de consultoria/assessoria",500.00,5.00,2500.00,A,,,
15469,4065,Matricula,"Ressarcimento da Pós-incubação",1500.00,48.00,72000.00,A,,,
15469,4066,"Prestação de Serviço","Taxa de contratação entre empresa incubada e FURG por permissão de uso de espaço laboratorial e/ou de equipamentos",500.00,30.00,15000.00,A,,,
15469,4067,Inscrição,"Taxa de incubação na modalidade empresa residente",3671.70,60.00,220302.00,A,,,
15477,4077,,"origem SUPRGS",996000.00,1.00,996000.00,T,E,"Superintendência do Porto do Rio Grande",S
15489,4080,,"Recursos captados em Projetos de Inovação Tecnológica",3000000.00,1.00,3000000.00,I,,,
15490,4081,,"Recurso do Programa de Capacitação EMBRAPII",1498680.00,1.00,1498680.00,I,,,
15490,4082,,"Recursos para a administração da Unidade EMBRAPII",720000.00,1.00,720000.00,I,,,
15490,4083,,"Recursos para a administração da Unidade EMBRAPII aditivo 08/2022",1500000.00,1.00,1500000.00,I,,,
15490,4084,,"Recursos para a administração da Unidade EMBRAPII aditivo 2021",780000.00,1.00,780000.00,I,,,
15495,4086,,"Ementa parlamentar",100000.00,1.00,100000.00,I,,,
15526,4096,,"Recurso para despesas de custeio, capital e bolsas de iniciação científica",46000.00,1.00,46000.00,T,E,"Conselho Nacional de Desenvolvimento Científico e Tecnológico",S
15181,3955,,"Descentralizada, por meio da celebração de convênios.",300000.00,1.00,300000.00,T,E,"Ministério da Ciência, Tecnologia e Inovação",S
15181,3956,,"Suplementação Orçamentária ao TED SEI/MCTI nº 14.0022.00/2020 para manutenção do SIMCOSTA.",419200.00,1.00,419200.00,T,E,"Ministério da Ciência, Tecnologia e Inovação",S
15183,3957,,"emenda parlamentar",61100.00,1.00,61100.00,T,E,"Ministério da Educação",S
15184,3958,,"8.2.1 CONTRAPARTIDA GESTÃO       QTD MESES:   12               NOME   VALOR/HORA (R$)   QTD HORAS /MÊS   QTD. MESES   TOTAL (R$)Direção iTEC   118,27   0,8478133573   12   1.203,23Coordenação RH iTEC   95,86   0,8478133573   12   975,30Coordenação Prospecção iTEC   65,56   0,8478133573   12   666,95Coordenação Carteira iTEC   79,20   0,8478133573   12   805,80Coordenação Financeira iTEC   76,37   0,8478133573   12   776,94Coordenação Planejamento iTEC   70,91   0,8478133573   12   721,38Coordenação Propriedade Intelectual   76,32   0,8478133573   12   776,48Coordenação Operações   92,18   4,239066786   12   4.688,95Coordenação Comunicação   6,67   4,239066786   12   339,13Gerência iTEC   0,00   4,239066786   12   0,00Gestão Parque Tecnológico Oceantec    72,85   0,8478133573   12   741,16Gestão Incubadora Innovatio   70,98   0,8478133573   12   722,09Administradora Escr. Projetos   51,76   2,119533393   12   1.316,42Auxiliar Financeiro Escr. Projetos   17,66   2,119533393   12   449,06Apoio Gestão   6,67   4,239066786   12   339,13TOTAL            14.522,008.2.2 CONTRAPARTIDA PESQUISA          QTD MESES:   12                  NOME   QUANT   VALOR/HORA (R$)   QTD HORAS SEMANAIS   QTD. MESES   TOTAL (R$)            12   0,00PESQUISADOR COORD.   1,00   69,88333333   4   12   15.094,80PESQUISADOR FURG   1,00   102,6222222   2   12   11.083,20            12   0,00            12   0,00            12   0,00            12   0,00            12   0,00            12   0,00            12   0,00            12   0,00            12   0,00            12   0,00            12   0,00            12   0,00TOTAL               26.178,00",40700.00,1.00,40700.00,C,,,
15184,3959,,"Custeio de pesquisa projeto Embrapii",79005.88,1.00,79005.88,T,E,"Empresa Brasileira de Pesquisa e Inovação Industrial",S
15184,3960,,"Custeio pesquisa projeto CBA",119705.88,1.00,119705.88,T,E,"Companhia Brasileira de Aluminio",N
15185,3961,"Prestação de Serviço","Utilização do espaço do Cidec-Sul",10000.00,10.00,100000.00,A,,,
15200,3962,,"Edital CNPq Universal 2021",100000.00,1.00,100000.00,T,E,"Conselho Nacional de Desenvolvimento Científico e Tecnológico",S
15215,3963,,"Pagamento de bolsas para desenvolvimento das ações do Movimento Coral 2022/2023",33600.00,1.00,33600.00,I,,,
15222,3964,,"Despesas de capital e Despesas de custeio",29845.00,1.00,29845.00,T,E,"Fundação de Amparo a Pesquisa do Estado do Rio Grande do Sul",S
15228,3967,,"Aporte para manutenção do projeto",20000.00,1.00,20000.00,I,,,
15232,3969,,"Aporte para manutenção do projeto",60000.00,1.00,60000.00,I,,,
15241,3970,"Prestação de Serviço","Arrecadação de Editais de fomento",900000.00,1.00,900000.00,A,,,
15241,3971,"Prestação de Serviço","Arrecadação de premiações e ou outras",100000.00,1.00,100000.00,A,,,
15241,3972,"Prestação de Serviço","Arrecadações de convênios e/ou outros ações da Iniciativa privada",500000.00,1.00,500000.00,A,,,
15241,3973,Inscrição,"Inscrição nos Editais de Aluno Especial",200.00,2000.00,400000.00,A,,,
15241,3974,Inscrição,"Inscrição nos Editais de Ingresso no PPGDJS",200.00,2000.00,400000.00,A,,,
15241,3975,Inscrição,"Seminários e outros eventos do PPGDJS",130.00,2000.00,260000.00,A,,,
15241,3976,Inscrição,Workshops,100.00,2000.00,200000.00,A,,,
15266,3977,,"Recurso destinado as despesas para a execução do projeto.",1421725.00,1.00,1421725.00,T,E,"Office of Naval Research",S
15268,3978,"Prestação de Serviço","Recebimento de recursos mediante a realização de ensaios e serviços no escopo do projeto. A cada prestação de serviço será emitida NF por parte da FAURG. O valor de arrecadação do projeto é uma estimativa durante sua vigência.",375000.00,1.00,375000.00,A,,,
15272,3979,,"Recurso destinado à realização do monitoramento ambiental do Porto do Rio Grande",2984578.27,1.00,2984578.27,T,E,"Superintendência do Porto do Rio Grande",N
15280,3983,,"Edital de Chamada Pública n°01/2018/PRH-ANP",3777228.00,1.00,3777228.00,T,E,"Agência Nacional do Petróleo - Programa de Recursos Humanos",S
15280,3984,,"Taxa de Ressarcimento à FAURG.",37768.46,1.00,37768.46,T,E,"Agência Nacional do Petróleo - Programa de Recursos Humanos",S
15283,3985,,"Recursos oriundos do projeto aprovado EDITAL FAPERGS 10/2020 - AUXÍLIO RECÉM-DOUTOR - ARD, TERMO DE OUTORGA: 21/2551-0000600-5Material de Consumo - R$ 6.216,20Serviços de Terceiros (pessoa jurídica) - R$ 2.464,00Material Permanente - R$ 12.819,23",21499.43,1.00,21499.43,T,E,"Fundação de Amparo a Pesquisa do Estado do Rio Grande do Sul",S
15290,3986,,"Recurso destinado para compra de equipamentos, passagens e diárias.",21167.00,1.00,21167.00,T,E,"Fundação de Amparo a Pesquisa do Estado do Rio Grande do Sul",S
15297,3987,,"Equipamento já disponível",12000.00,1.00,12000.00,I,,,
15297,3988,,"Material de consumo",220.00,1.00,220.00,I,,,
15298,3989,,"recurso destinada o material de consumo - reagentes, vidrarias, alimentos e material hidráulico 14.900material permanente - 2800,00 (moedor de carne e balança)",17700.00,1.00,17700.00,T,E,"Fundação de Amparo a Pesquisa do Estado do Rio Grande do Sul",S
15312,3997,"Prestação de Serviço","Funbio/GEF Mar",91400.00,1.00,91400.00,A,,,
15325,3998,,"Mais uma parte do pagamento da Kraft através da empresa iKnow Who para as despesas do projeto",60631.81,1.00,60631.81,T,E,"iKnow Who",N
15325,3999,,"Pagamentos da Kraft através da empresa iKnow Who para as despesas do projeto",63670.86,1.00,63670.86,T,E,"iKnow Who",N
